Iteracao,Tempo(ns),Nome_Livro,Paradigma
188,62142370,DonQuixote-388208,Paralelo-GPU
189,64276567,DonQuixote-388208,Paralelo-GPU
190,62490869,DonQuixote-388208,Paralelo-GPU
191,62874326,DonQuixote-388208,Paralelo-GPU
192,62770866,DonQuixote-388208,Paralelo-GPU
193,65779544,DonQuixote-388208,Paralelo-GPU
194,62707367,DonQuixote-388208,Paralelo-GPU
195,63592397,DonQuixote-388208,Paralelo-GPU
196,62670354,DonQuixote-388208,Paralelo-GPU
197,62940246,DonQuixote-388208,Paralelo-GPU
198,96008811,DonQuixote-388208,Paralelo-GPU
199,100202854,DonQuixote-388208,Paralelo-GPU
200,97541725,DonQuixote-388208,Paralelo-GPU
201,64436653,DonQuixote-388208,Paralelo-GPU
202,62611720,DonQuixote-388208,Paralelo-GPU
203,91785593,DonQuixote-388208,Paralelo-GPU
204,110872823,DonQuixote-388208,Paralelo-GPU
205,106911597,DonQuixote-388208,Paralelo-GPU
206,64214256,DonQuixote-388208,Paralelo-GPU
207,64316620,DonQuixote-388208,Paralelo-GPU
208,82959947,DonQuixote-388208,Paralelo-GPU
209,114724734,DonQuixote-388208,Paralelo-GPU
210,84610281,DonQuixote-388208,Paralelo-GPU
211,63277594,DonQuixote-388208,Paralelo-GPU
212,61982004,DonQuixote-388208,Paralelo-GPU
213,63036671,DonQuixote-388208,Paralelo-GPU
214,93211414,DonQuixote-388208,Paralelo-GPU
215,116948700,DonQuixote-388208,Paralelo-GPU
216,96918995,DonQuixote-388208,Paralelo-GPU
217,62394173,DonQuixote-388208,Paralelo-GPU
218,61741290,DonQuixote-388208,Paralelo-GPU
219,62574920,DonQuixote-388208,Paralelo-GPU
220,63223005,DonQuixote-388208,Paralelo-GPU
221,62610542,DonQuixote-388208,Paralelo-GPU
222,64106849,DonQuixote-388208,Paralelo-GPU
223,62783460,DonQuixote-388208,Paralelo-GPU
224,61215357,DonQuixote-388208,Paralelo-GPU
225,61703113,DonQuixote-388208,Paralelo-GPU
226,61094624,DonQuixote-388208,Paralelo-GPU
227,61362928,DonQuixote-388208,Paralelo-GPU
228,62488629,DonQuixote-388208,Paralelo-GPU
229,63630004,DonQuixote-388208,Paralelo-GPU
230,85626936,DonQuixote-388208,Paralelo-GPU
