Iteracao,Tempo(ns),Nome_Livro,Paradigma,Quantidade_Threads
405,210920,DonQuixote-388208,Paralelo,4
406,208649,DonQuixote-388208,Paralelo,4
407,219786,DonQuixote-388208,Paralelo,4
408,221796,DonQuixote-388208,Paralelo,4
409,216032,DonQuixote-388208,Paralelo,4
410,310903,DonQuixote-388208,Paralelo,4
411,335021,DonQuixote-388208,Paralelo,4
412,301529,DonQuixote-388208,Paralelo,4
413,299094,DonQuixote-388208,Paralelo,4
414,242241,DonQuixote-388208,Paralelo,4
415,1195512,DonQuixote-388208,Paralelo,4
416,247049,DonQuixote-388208,Paralelo,4
417,239606,DonQuixote-388208,Paralelo,4
418,285208,DonQuixote-388208,Paralelo,4
419,241341,DonQuixote-388208,Paralelo,4
420,221945,DonQuixote-388208,Paralelo,4
421,223935,DonQuixote-388208,Paralelo,4
422,234936,DonQuixote-388208,Paralelo,4
423,230058,DonQuixote-388208,Paralelo,4
424,223928,DonQuixote-388208,Paralelo,4
425,248081,DonQuixote-388208,Paralelo,4
426,233102,DonQuixote-388208,Paralelo,4
427,223827,DonQuixote-388208,Paralelo,4
428,225396,DonQuixote-388208,Paralelo,4
429,240261,DonQuixote-388208,Paralelo,4
430,905669,DonQuixote-388208,Paralelo,4
431,1257577,DonQuixote-388208,Paralelo,4
432,987116,DonQuixote-388208,Paralelo,4
433,511784,DonQuixote-388208,Paralelo,4
434,316386,DonQuixote-388208,Paralelo,4
435,270074,DonQuixote-388208,Paralelo,4
436,289199,DonQuixote-388208,Paralelo,4
437,641912,DonQuixote-388208,Paralelo,4
438,402012,DonQuixote-388208,Paralelo,4
439,298654,DonQuixote-388208,Paralelo,4
440,1111886,DonQuixote-388208,Paralelo,4
441,578184,DonQuixote-388208,Paralelo,4
442,469925,DonQuixote-388208,Paralelo,4
443,532401,DonQuixote-388208,Paralelo,4
444,1551922,DonQuixote-388208,Paralelo,4
445,2726801,DonQuixote-388208,Paralelo,4
446,452787,DonQuixote-388208,Paralelo,4
447,428698,DonQuixote-388208,Paralelo,4
448,295211,DonQuixote-388208,Paralelo,4
449,384909,DonQuixote-388208,Paralelo,4
450,372227,DonQuixote-388208,Paralelo,4
451,394094,DonQuixote-388208,Paralelo,4
452,417604,DonQuixote-388208,Paralelo,4
453,338434,DonQuixote-388208,Paralelo,4
454,1019582,DonQuixote-388208,Paralelo,4
455,377015,DonQuixote-388208,Paralelo,4
456,935945,DonQuixote-388208,Paralelo,4
457,1423330,DonQuixote-388208,Paralelo,4
458,461541,DonQuixote-388208,Paralelo,4
459,286142,DonQuixote-388208,Paralelo,4
460,250827,DonQuixote-388208,Paralelo,4
461,331048,DonQuixote-388208,Paralelo,4
462,321561,DonQuixote-388208,Paralelo,4
463,380138,DonQuixote-388208,Paralelo,4
464,338347,DonQuixote-388208,Paralelo,4
465,344177,DonQuixote-388208,Paralelo,4
466,347748,DonQuixote-388208,Paralelo,4
467,328871,DonQuixote-388208,Paralelo,4
468,440579,DonQuixote-388208,Paralelo,4
469,351831,DonQuixote-388208,Paralelo,4
470,246608,DonQuixote-388208,Paralelo,4
471,373154,DonQuixote-388208,Paralelo,4
472,254626,DonQuixote-388208,Paralelo,4
473,313234,DonQuixote-388208,Paralelo,4
474,306784,DonQuixote-388208,Paralelo,4
475,328912,DonQuixote-388208,Paralelo,4
476,347991,DonQuixote-388208,Paralelo,4
477,325008,DonQuixote-388208,Paralelo,4
478,2054661,DonQuixote-388208,Paralelo,4
479,521739,DonQuixote-388208,Paralelo,4
480,530630,DonQuixote-388208,Paralelo,4
481,538937,DonQuixote-388208,Paralelo,4
482,505248,DonQuixote-388208,Paralelo,4
483,480650,DonQuixote-388208,Paralelo,4
484,545931,DonQuixote-388208,Paralelo,4
485,616381,DonQuixote-388208,Paralelo,4
486,629434,DonQuixote-388208,Paralelo,4
487,595475,DonQuixote-388208,Paralelo,4
488,1046366,DonQuixote-388208,Paralelo,4
489,1089952,DonQuixote-388208,Paralelo,4
490,625704,DonQuixote-388208,Paralelo,4
491,1130861,DonQuixote-388208,Paralelo,4
492,1216150,DonQuixote-388208,Paralelo,4
493,1981884,DonQuixote-388208,Paralelo,4
494,548646,DonQuixote-388208,Paralelo,4
495,1758485,DonQuixote-388208,Paralelo,4
496,2181898,DonQuixote-388208,Paralelo,4
497,1178087,DonQuixote-388208,Paralelo,4
498,3215256,DonQuixote-388208,Paralelo,4
499,652186,DonQuixote-388208,Paralelo,4
500,577713,DonQuixote-388208,Paralelo,4
