Iteracao,Tempo(ns),Nome_Livro,Paradigma
235,1861061,DonQuixote-388208,Serial
236,1875389,DonQuixote-388208,Serial
237,1857728,DonQuixote-388208,Serial
238,1836105,DonQuixote-388208,Serial
239,1841261,DonQuixote-388208,Serial
240,1876277,DonQuixote-388208,Serial
241,1850707,DonQuixote-388208,Serial
242,1846906,DonQuixote-388208,Serial
243,1845226,DonQuixote-388208,Serial
244,1842130,DonQuixote-388208,Serial
245,1842438,DonQuixote-388208,Serial
246,2144963,DonQuixote-388208,Serial
247,2012855,DonQuixote-388208,Serial
248,1922746,DonQuixote-388208,Serial
249,1930573,DonQuixote-388208,Serial
250,1883088,DonQuixote-388208,Serial
251,1885026,DonQuixote-388208,Serial
252,1906005,DonQuixote-388208,Serial
253,1886336,DonQuixote-388208,Serial
254,1882091,DonQuixote-388208,Serial
255,1872585,DonQuixote-388208,Serial
256,1867010,DonQuixote-388208,Serial
257,1864586,DonQuixote-388208,Serial
258,1889508,DonQuixote-388208,Serial
259,1866423,DonQuixote-388208,Serial
260,1848675,DonQuixote-388208,Serial
261,1879130,DonQuixote-388208,Serial
262,1856988,DonQuixote-388208,Serial
263,1866590,DonQuixote-388208,Serial
264,1854816,DonQuixote-388208,Serial
265,1841908,DonQuixote-388208,Serial
266,1881734,DonQuixote-388208,Serial
267,1888110,DonQuixote-388208,Serial
268,1879329,DonQuixote-388208,Serial
269,1949531,DonQuixote-388208,Serial
270,1879269,DonQuixote-388208,Serial
271,1939676,DonQuixote-388208,Serial
272,1959866,DonQuixote-388208,Serial
273,1881764,DonQuixote-388208,Serial
274,1939248,DonQuixote-388208,Serial
275,1890218,DonQuixote-388208,Serial
276,1873097,DonQuixote-388208,Serial
277,1862206,DonQuixote-388208,Serial
278,1864700,DonQuixote-388208,Serial
279,1847116,DonQuixote-388208,Serial
280,1842844,DonQuixote-388208,Serial
281,1912497,DonQuixote-388208,Serial
282,2119413,DonQuixote-388208,Serial
283,2549317,DonQuixote-388208,Serial
284,2878830,DonQuixote-388208,Serial
285,2908705,DonQuixote-388208,Serial
286,3003873,DonQuixote-388208,Serial
287,2799654,DonQuixote-388208,Serial
288,2755252,DonQuixote-388208,Serial
289,2736003,DonQuixote-388208,Serial
290,2700494,DonQuixote-388208,Serial
291,2381142,DonQuixote-388208,Serial
292,2469945,DonQuixote-388208,Serial
293,2677245,DonQuixote-388208,Serial
294,2816666,DonQuixote-388208,Serial
295,2501469,DonQuixote-388208,Serial
296,2375193,DonQuixote-388208,Serial
297,2463927,DonQuixote-388208,Serial
298,2315124,DonQuixote-388208,Serial
299,2467959,DonQuixote-388208,Serial
300,2416792,DonQuixote-388208,Serial
301,2364915,DonQuixote-388208,Serial
302,2445130,DonQuixote-388208,Serial
303,2918346,DonQuixote-388208,Serial
304,2588940,DonQuixote-388208,Serial
305,2067199,DonQuixote-388208,Serial
306,2066417,DonQuixote-388208,Serial
307,2009014,DonQuixote-388208,Serial
308,2022706,DonQuixote-388208,Serial
309,2035555,DonQuixote-388208,Serial
310,2476179,DonQuixote-388208,Serial
311,2330687,DonQuixote-388208,Serial
312,2439304,DonQuixote-388208,Serial
313,2338868,DonQuixote-388208,Serial
314,2396789,DonQuixote-388208,Serial
315,2033278,DonQuixote-388208,Serial
316,1934305,DonQuixote-388208,Serial
317,1940874,DonQuixote-388208,Serial
318,1909764,DonQuixote-388208,Serial
319,1902604,DonQuixote-388208,Serial
320,1957553,DonQuixote-388208,Serial
321,1940011,DonQuixote-388208,Serial
322,1891369,DonQuixote-388208,Serial
323,1885905,DonQuixote-388208,Serial
324,1880434,DonQuixote-388208,Serial
325,1890041,DonQuixote-388208,Serial
326,1885361,DonQuixote-388208,Serial
327,1867284,DonQuixote-388208,Serial
328,1862718,DonQuixote-388208,Serial
329,1852559,DonQuixote-388208,Serial
330,1917971,DonQuixote-388208,Serial
331,1881299,DonQuixote-388208,Serial
332,1874354,DonQuixote-388208,Serial
333,1869902,DonQuixote-388208,Serial
334,1984892,DonQuixote-388208,Serial
335,1906776,DonQuixote-388208,Serial
336,1879885,DonQuixote-388208,Serial
337,1863273,DonQuixote-388208,Serial
338,1868620,DonQuixote-388208,Serial
339,1919539,DonQuixote-388208,Serial
340,2241622,DonQuixote-388208,Serial
341,2429172,DonQuixote-388208,Serial
342,2038152,DonQuixote-388208,Serial
343,1971497,DonQuixote-388208,Serial
344,1926873,DonQuixote-388208,Serial
345,1910811,DonQuixote-388208,Serial
346,1924934,DonQuixote-388208,Serial
347,1890978,DonQuixote-388208,Serial
348,1877525,DonQuixote-388208,Serial
349,2019344,DonQuixote-388208,Serial
350,1891987,DonQuixote-388208,Serial
351,1895404,DonQuixote-388208,Serial
352,1883578,DonQuixote-388208,Serial
353,1984725,DonQuixote-388208,Serial
354,1915724,DonQuixote-388208,Serial
355,1893653,DonQuixote-388208,Serial
356,1883375,DonQuixote-388208,Serial
357,1878712,DonQuixote-388208,Serial
358,1866797,DonQuixote-388208,Serial
359,1891158,DonQuixote-388208,Serial
360,1890032,DonQuixote-388208,Serial
361,1895479,DonQuixote-388208,Serial
362,1894052,DonQuixote-388208,Serial
363,1869293,DonQuixote-388208,Serial
364,1866286,DonQuixote-388208,Serial
365,1856328,DonQuixote-388208,Serial
366,1859044,DonQuixote-388208,Serial
367,1872773,DonQuixote-388208,Serial
368,1936798,DonQuixote-388208,Serial
369,1879623,DonQuixote-388208,Serial
370,1882521,DonQuixote-388208,Serial
371,2267619,DonQuixote-388208,Serial
372,2792780,DonQuixote-388208,Serial
373,2440274,DonQuixote-388208,Serial
374,2179232,DonQuixote-388208,Serial
375,1947721,DonQuixote-388208,Serial
376,2041893,DonQuixote-388208,Serial
377,1938296,DonQuixote-388208,Serial
378,1924815,DonQuixote-388208,Serial
379,1909779,DonQuixote-388208,Serial
380,1982417,DonQuixote-388208,Serial
381,1966937,DonQuixote-388208,Serial
382,1932537,DonQuixote-388208,Serial
383,1973270,DonQuixote-388208,Serial
384,1930763,DonQuixote-388208,Serial
385,1958618,DonQuixote-388208,Serial
386,1902321,DonQuixote-388208,Serial
387,1898363,DonQuixote-388208,Serial
388,1891304,DonQuixote-388208,Serial
389,1880950,DonQuixote-388208,Serial
390,1875766,DonQuixote-388208,Serial
391,1869224,DonQuixote-388208,Serial
392,1877765,DonQuixote-388208,Serial
393,1875366,DonQuixote-388208,Serial
394,1894405,DonQuixote-388208,Serial
395,1869764,DonQuixote-388208,Serial
396,1909261,DonQuixote-388208,Serial
397,1918746,DonQuixote-388208,Serial
398,1909571,DonQuixote-388208,Serial
399,1918459,DonQuixote-388208,Serial
400,1899306,DonQuixote-388208,Serial
401,1936421,DonQuixote-388208,Serial
402,1951807,DonQuixote-388208,Serial
403,1890084,DonQuixote-388208,Serial
404,1880350,DonQuixote-388208,Serial
405,2382053,DonQuixote-388208,Serial
406,3231179,DonQuixote-388208,Serial
407,2002228,DonQuixote-388208,Serial
408,1912748,DonQuixote-388208,Serial
409,1951655,DonQuixote-388208,Serial
410,1994873,DonQuixote-388208,Serial
411,1937436,DonQuixote-388208,Serial
412,1944363,DonQuixote-388208,Serial
413,1915401,DonQuixote-388208,Serial
414,1918620,DonQuixote-388208,Serial
415,1907388,DonQuixote-388208,Serial
416,1944704,DonQuixote-388208,Serial
417,1921654,DonQuixote-388208,Serial
418,2019152,DonQuixote-388208,Serial
419,1962076,DonQuixote-388208,Serial
420,2000144,DonQuixote-388208,Serial
421,1915769,DonQuixote-388208,Serial
422,2124280,DonQuixote-388208,Serial
423,1957220,DonQuixote-388208,Serial
424,1964224,DonQuixote-388208,Serial
425,1953411,DonQuixote-388208,Serial
426,2012899,DonQuixote-388208,Serial
427,1958940,DonQuixote-388208,Serial
428,1892415,DonQuixote-388208,Serial
429,1888450,DonQuixote-388208,Serial
430,2154625,DonQuixote-388208,Serial
431,2597636,DonQuixote-388208,Serial
432,2215216,DonQuixote-388208,Serial
433,2180563,DonQuixote-388208,Serial
434,2274012,DonQuixote-388208,Serial
435,2074151,DonQuixote-388208,Serial
436,1958889,DonQuixote-388208,Serial
437,2006721,DonQuixote-388208,Serial
438,1921132,DonQuixote-388208,Serial
439,1906197,DonQuixote-388208,Serial
440,1892921,DonQuixote-388208,Serial
441,1976747,DonQuixote-388208,Serial
442,1938481,DonQuixote-388208,Serial
443,1927695,DonQuixote-388208,Serial
444,1920061,DonQuixote-388208,Serial
445,1892907,DonQuixote-388208,Serial
446,1939121,DonQuixote-388208,Serial
447,1920768,DonQuixote-388208,Serial
448,1897162,DonQuixote-388208,Serial
449,1879617,DonQuixote-388208,Serial
450,1884575,DonQuixote-388208,Serial
451,1905487,DonQuixote-388208,Serial
452,1883637,DonQuixote-388208,Serial
453,1861395,DonQuixote-388208,Serial
454,1862281,DonQuixote-388208,Serial
455,1869548,DonQuixote-388208,Serial
456,1864361,DonQuixote-388208,Serial
457,1879284,DonQuixote-388208,Serial
458,1865676,DonQuixote-388208,Serial
459,1870963,DonQuixote-388208,Serial
460,1912395,DonQuixote-388208,Serial
461,1863250,DonQuixote-388208,Serial
462,1885619,DonQuixote-388208,Serial
463,1860138,DonQuixote-388208,Serial
464,1870466,DonQuixote-388208,Serial
465,1859198,DonQuixote-388208,Serial
466,1855796,DonQuixote-388208,Serial
467,1866047,DonQuixote-388208,Serial
468,1864826,DonQuixote-388208,Serial
469,1873757,DonQuixote-388208,Serial
470,1856331,DonQuixote-388208,Serial
471,1835910,DonQuixote-388208,Serial
472,1871808,DonQuixote-388208,Serial
473,1927812,DonQuixote-388208,Serial
474,1858707,DonQuixote-388208,Serial
475,1851534,DonQuixote-388208,Serial
476,1851240,DonQuixote-388208,Serial
477,1885256,DonQuixote-388208,Serial
478,1971226,DonQuixote-388208,Serial
479,1887307,DonQuixote-388208,Serial
480,1876660,DonQuixote-388208,Serial
481,1871198,DonQuixote-388208,Serial
482,1980516,DonQuixote-388208,Serial
483,1899549,DonQuixote-388208,Serial
484,1867362,DonQuixote-388208,Serial
485,2043860,DonQuixote-388208,Serial
486,2303576,DonQuixote-388208,Serial
487,1946468,DonQuixote-388208,Serial
488,1947198,DonQuixote-388208,Serial
489,1921365,DonQuixote-388208,Serial
490,1900910,DonQuixote-388208,Serial
491,1886260,DonQuixote-388208,Serial
492,2140519,DonQuixote-388208,Serial
493,1952795,DonQuixote-388208,Serial
494,1928997,DonQuixote-388208,Serial
495,1928859,DonQuixote-388208,Serial
496,1900908,DonQuixote-388208,Serial
497,1887530,DonQuixote-388208,Serial
498,1885949,DonQuixote-388208,Serial
499,1878059,DonQuixote-388208,Serial
500,1877174,DonQuixote-388208,Serial
