Iteracao,Tempo(ns),Nome_Livro,Paradigma
249,1176835,MobyDick-217452,Serial
250,1361124,MobyDick-217452,Serial
251,1270285,MobyDick-217452,Serial
252,1400971,MobyDick-217452,Serial
253,1614728,MobyDick-217452,Serial
254,1612441,MobyDick-217452,Serial
255,1578815,MobyDick-217452,Serial
256,1475291,MobyDick-217452,Serial
257,1592765,MobyDick-217452,Serial
258,1531177,MobyDick-217452,Serial
259,1412828,MobyDick-217452,Serial
260,1454133,MobyDick-217452,Serial
261,1423421,MobyDick-217452,Serial
262,1323081,MobyDick-217452,Serial
263,1557346,MobyDick-217452,Serial
264,1494448,MobyDick-217452,Serial
265,1533960,MobyDick-217452,Serial
266,1480437,MobyDick-217452,Serial
267,1221168,MobyDick-217452,Serial
268,1295416,MobyDick-217452,Serial
269,1505320,MobyDick-217452,Serial
270,1418363,MobyDick-217452,Serial
271,1263977,MobyDick-217452,Serial
272,1218230,MobyDick-217452,Serial
273,1596977,MobyDick-217452,Serial
274,1328193,MobyDick-217452,Serial
275,1240679,MobyDick-217452,Serial
276,1334615,MobyDick-217452,Serial
277,1490791,MobyDick-217452,Serial
278,1550547,MobyDick-217452,Serial
279,1715102,MobyDick-217452,Serial
280,1529134,MobyDick-217452,Serial
281,1430634,MobyDick-217452,Serial
282,1468460,MobyDick-217452,Serial
283,1426701,MobyDick-217452,Serial
284,1576761,MobyDick-217452,Serial
285,1478971,MobyDick-217452,Serial
286,1557087,MobyDick-217452,Serial
287,1539905,MobyDick-217452,Serial
288,1616100,MobyDick-217452,Serial
289,1619516,MobyDick-217452,Serial
290,1607055,MobyDick-217452,Serial
291,1577937,MobyDick-217452,Serial
292,1470469,MobyDick-217452,Serial
293,1531193,MobyDick-217452,Serial
294,1484350,MobyDick-217452,Serial
295,1598947,MobyDick-217452,Serial
296,1545335,MobyDick-217452,Serial
297,1465069,MobyDick-217452,Serial
298,1520544,MobyDick-217452,Serial
299,1592633,MobyDick-217452,Serial
300,1583429,MobyDick-217452,Serial
301,1295737,MobyDick-217452,Serial
302,1325946,MobyDick-217452,Serial
303,1512569,MobyDick-217452,Serial
304,1390674,MobyDick-217452,Serial
305,1262829,MobyDick-217452,Serial
306,1292721,MobyDick-217452,Serial
307,1430445,MobyDick-217452,Serial
308,1455999,MobyDick-217452,Serial
309,1550048,MobyDick-217452,Serial
310,1429514,MobyDick-217452,Serial
311,1325886,MobyDick-217452,Serial
312,1236717,MobyDick-217452,Serial
313,1169723,MobyDick-217452,Serial
314,1242110,MobyDick-217452,Serial
315,1353432,MobyDick-217452,Serial
316,1689367,MobyDick-217452,Serial
317,1268040,MobyDick-217452,Serial
318,1298137,MobyDick-217452,Serial
319,1189873,MobyDick-217452,Serial
320,1198581,MobyDick-217452,Serial
321,1265022,MobyDick-217452,Serial
322,1392349,MobyDick-217452,Serial
323,1470870,MobyDick-217452,Serial
324,1522477,MobyDick-217452,Serial
325,1358944,MobyDick-217452,Serial
326,1185549,MobyDick-217452,Serial
327,1182695,MobyDick-217452,Serial
328,1207237,MobyDick-217452,Serial
329,1194145,MobyDick-217452,Serial
330,1179624,MobyDick-217452,Serial
331,1326705,MobyDick-217452,Serial
332,1234138,MobyDick-217452,Serial
333,1178626,MobyDick-217452,Serial
334,1259737,MobyDick-217452,Serial
335,1180293,MobyDick-217452,Serial
336,1225246,MobyDick-217452,Serial
337,1164826,MobyDick-217452,Serial
338,1096070,MobyDick-217452,Serial
339,1098741,MobyDick-217452,Serial
340,1208649,MobyDick-217452,Serial
341,1529443,MobyDick-217452,Serial
342,1430171,MobyDick-217452,Serial
343,1341321,MobyDick-217452,Serial
344,1527900,MobyDick-217452,Serial
345,1247505,MobyDick-217452,Serial
346,1178444,MobyDick-217452,Serial
347,1156596,MobyDick-217452,Serial
348,1284547,MobyDick-217452,Serial
349,1256686,MobyDick-217452,Serial
350,1335391,MobyDick-217452,Serial
351,1399054,MobyDick-217452,Serial
352,1313964,MobyDick-217452,Serial
353,1251044,MobyDick-217452,Serial
354,1322920,MobyDick-217452,Serial
355,1479330,MobyDick-217452,Serial
356,1430502,MobyDick-217452,Serial
357,1329814,MobyDick-217452,Serial
358,1304708,MobyDick-217452,Serial
359,1263300,MobyDick-217452,Serial
360,1445170,MobyDick-217452,Serial
361,1281966,MobyDick-217452,Serial
362,1222030,MobyDick-217452,Serial
363,1161334,MobyDick-217452,Serial
364,1205530,MobyDick-217452,Serial
365,1316081,MobyDick-217452,Serial
366,1257857,MobyDick-217452,Serial
367,1228229,MobyDick-217452,Serial
368,1255832,MobyDick-217452,Serial
369,1205865,MobyDick-217452,Serial
370,1290284,MobyDick-217452,Serial
371,1553336,MobyDick-217452,Serial
372,1519249,MobyDick-217452,Serial
373,1505680,MobyDick-217452,Serial
374,1569645,MobyDick-217452,Serial
375,1557570,MobyDick-217452,Serial
376,1514365,MobyDick-217452,Serial
377,1569711,MobyDick-217452,Serial
378,1534026,MobyDick-217452,Serial
379,1539130,MobyDick-217452,Serial
380,1496329,MobyDick-217452,Serial
381,1489306,MobyDick-217452,Serial
382,1304320,MobyDick-217452,Serial
383,1624492,MobyDick-217452,Serial
384,1369262,MobyDick-217452,Serial
385,1383223,MobyDick-217452,Serial
386,1396215,MobyDick-217452,Serial
387,1546844,MobyDick-217452,Serial
388,1554637,MobyDick-217452,Serial
389,1521362,MobyDick-217452,Serial
390,1476068,MobyDick-217452,Serial
391,1488147,MobyDick-217452,Serial
392,1513464,MobyDick-217452,Serial
393,1515551,MobyDick-217452,Serial
394,1579987,MobyDick-217452,Serial
395,1278343,MobyDick-217452,Serial
396,1244392,MobyDick-217452,Serial
397,1234564,MobyDick-217452,Serial
398,1277454,MobyDick-217452,Serial
399,1273398,MobyDick-217452,Serial
400,1243491,MobyDick-217452,Serial
401,1261176,MobyDick-217452,Serial
402,1261958,MobyDick-217452,Serial
