Iteracao,Tempo(ns),Nome_Livro,Paradigma,Quantidade_Threads
390,404286,Dracula-165307,Paralelo,4
391,382068,Dracula-165307,Paralelo,4
392,864918,Dracula-165307,Paralelo,4
393,415666,Dracula-165307,Paralelo,4
394,795031,Dracula-165307,Paralelo,4
395,2628109,Dracula-165307,Paralelo,4
396,478985,Dracula-165307,Paralelo,4
397,518594,Dracula-165307,Paralelo,4
398,507862,Dracula-165307,Paralelo,4
399,513643,Dracula-165307,Paralelo,4
400,506841,Dracula-165307,Paralelo,4
401,482709,Dracula-165307,Paralelo,4
402,494309,Dracula-165307,Paralelo,4
403,479402,Dracula-165307,Paralelo,4
404,487277,Dracula-165307,Paralelo,4
405,497483,Dracula-165307,Paralelo,4
406,480833,Dracula-165307,Paralelo,4
407,494948,Dracula-165307,Paralelo,4
408,476868,Dracula-165307,Paralelo,4
409,484919,Dracula-165307,Paralelo,4
410,446861,Dracula-165307,Paralelo,4
411,479468,Dracula-165307,Paralelo,4
412,463501,Dracula-165307,Paralelo,4
413,466246,Dracula-165307,Paralelo,4
414,395053,Dracula-165307,Paralelo,4
415,466939,Dracula-165307,Paralelo,4
416,571532,Dracula-165307,Paralelo,4
417,534012,Dracula-165307,Paralelo,4
418,514207,Dracula-165307,Paralelo,4
419,547257,Dracula-165307,Paralelo,4
420,487457,Dracula-165307,Paralelo,4
421,588188,Dracula-165307,Paralelo,4
422,468456,Dracula-165307,Paralelo,4
423,514308,Dracula-165307,Paralelo,4
424,505219,Dracula-165307,Paralelo,4
425,487357,Dracula-165307,Paralelo,4
426,485253,Dracula-165307,Paralelo,4
427,557700,Dracula-165307,Paralelo,4
428,797114,Dracula-165307,Paralelo,4
429,516922,Dracula-165307,Paralelo,4
430,483821,Dracula-165307,Paralelo,4
431,485393,Dracula-165307,Paralelo,4
432,532650,Dracula-165307,Paralelo,4
433,497673,Dracula-165307,Paralelo,4
434,514231,Dracula-165307,Paralelo,4
435,491718,Dracula-165307,Paralelo,4
436,462592,Dracula-165307,Paralelo,4
437,549081,Dracula-165307,Paralelo,4
438,482254,Dracula-165307,Paralelo,4
439,3541998,Dracula-165307,Paralelo,4
440,3390069,Dracula-165307,Paralelo,4
441,461735,Dracula-165307,Paralelo,4
442,365687,Dracula-165307,Paralelo,4
443,547415,Dracula-165307,Paralelo,4
444,666113,Dracula-165307,Paralelo,4
445,421643,Dracula-165307,Paralelo,4
446,452348,Dracula-165307,Paralelo,4
447,439189,Dracula-165307,Paralelo,4
448,432648,Dracula-165307,Paralelo,4
449,465827,Dracula-165307,Paralelo,4
450,498468,Dracula-165307,Paralelo,4
451,445120,Dracula-165307,Paralelo,4
452,465801,Dracula-165307,Paralelo,4
453,453656,Dracula-165307,Paralelo,4
454,469904,Dracula-165307,Paralelo,4
455,503728,Dracula-165307,Paralelo,4
456,508692,Dracula-165307,Paralelo,4
457,455450,Dracula-165307,Paralelo,4
458,594266,Dracula-165307,Paralelo,4
459,443354,Dracula-165307,Paralelo,4
460,500510,Dracula-165307,Paralelo,4
461,487535,Dracula-165307,Paralelo,4
462,498109,Dracula-165307,Paralelo,4
463,477436,Dracula-165307,Paralelo,4
464,483805,Dracula-165307,Paralelo,4
465,475256,Dracula-165307,Paralelo,4
466,515436,Dracula-165307,Paralelo,4
467,1213824,Dracula-165307,Paralelo,4
468,463919,Dracula-165307,Paralelo,4
469,497540,Dracula-165307,Paralelo,4
470,457049,Dracula-165307,Paralelo,4
471,473742,Dracula-165307,Paralelo,4
472,458636,Dracula-165307,Paralelo,4
473,571395,Dracula-165307,Paralelo,4
474,578370,Dracula-165307,Paralelo,4
475,482259,Dracula-165307,Paralelo,4
476,455074,Dracula-165307,Paralelo,4
477,479999,Dracula-165307,Paralelo,4
478,469215,Dracula-165307,Paralelo,4
479,461897,Dracula-165307,Paralelo,4
480,494135,Dracula-165307,Paralelo,4
481,466166,Dracula-165307,Paralelo,4
482,465851,Dracula-165307,Paralelo,4
483,448406,Dracula-165307,Paralelo,4
484,844194,Dracula-165307,Paralelo,4
485,474738,Dracula-165307,Paralelo,4
486,446874,Dracula-165307,Paralelo,4
487,3601663,Dracula-165307,Paralelo,4
488,1007500,Dracula-165307,Paralelo,4
489,7755795,Dracula-165307,Paralelo,4
490,4718108,Dracula-165307,Paralelo,4
491,2199398,Dracula-165307,Paralelo,4
492,529719,Dracula-165307,Paralelo,4
493,3015503,Dracula-165307,Paralelo,4
494,2837664,Dracula-165307,Paralelo,4
495,745952,Dracula-165307,Paralelo,4
496,1627086,Dracula-165307,Paralelo,4
497,7157408,Dracula-165307,Paralelo,4
498,1739968,Dracula-165307,Paralelo,4
499,442582,Dracula-165307,Paralelo,4
500,510655,Dracula-165307,Paralelo,4
