Iteracao,Tempo(ns),Nome_Livro,Paradigma
357,127028175,MobyDick-217452,Paralelo-GPU
358,111611660,MobyDick-217452,Paralelo-GPU
359,145748714,MobyDick-217452,Paralelo-GPU
360,116168394,MobyDick-217452,Paralelo-GPU
361,146092072,MobyDick-217452,Paralelo-GPU
362,149305757,MobyDick-217452,Paralelo-GPU
363,120827994,MobyDick-217452,Paralelo-GPU
364,85098969,MobyDick-217452,Paralelo-GPU
365,72371859,MobyDick-217452,Paralelo-GPU
366,65659134,MobyDick-217452,Paralelo-GPU
367,86653966,MobyDick-217452,Paralelo-GPU
368,84757513,MobyDick-217452,Paralelo-GPU
369,64685756,MobyDick-217452,Paralelo-GPU
370,71282047,MobyDick-217452,Paralelo-GPU
371,66348289,MobyDick-217452,Paralelo-GPU
372,63831072,MobyDick-217452,Paralelo-GPU
373,62493529,MobyDick-217452,Paralelo-GPU
374,64609870,MobyDick-217452,Paralelo-GPU
375,70361789,MobyDick-217452,Paralelo-GPU
376,72917975,MobyDick-217452,Paralelo-GPU
377,98331224,MobyDick-217452,Paralelo-GPU
378,111032925,MobyDick-217452,Paralelo-GPU
379,79561971,MobyDick-217452,Paralelo-GPU
380,109729326,MobyDick-217452,Paralelo-GPU
381,114735967,MobyDick-217452,Paralelo-GPU
382,64378999,MobyDick-217452,Paralelo-GPU
383,70762043,MobyDick-217452,Paralelo-GPU
384,62585171,MobyDick-217452,Paralelo-GPU
385,69227517,MobyDick-217452,Paralelo-GPU
386,61830723,MobyDick-217452,Paralelo-GPU
387,62655947,MobyDick-217452,Paralelo-GPU
388,94584221,MobyDick-217452,Paralelo-GPU
389,80660397,MobyDick-217452,Paralelo-GPU
390,62910935,MobyDick-217452,Paralelo-GPU
391,69108058,MobyDick-217452,Paralelo-GPU
392,65960058,MobyDick-217452,Paralelo-GPU
393,64528294,MobyDick-217452,Paralelo-GPU
394,64158113,MobyDick-217452,Paralelo-GPU
395,69353669,MobyDick-217452,Paralelo-GPU
396,62444114,MobyDick-217452,Paralelo-GPU
397,71960381,MobyDick-217452,Paralelo-GPU
398,62727733,MobyDick-217452,Paralelo-GPU
399,96489820,MobyDick-217452,Paralelo-GPU
400,64776316,MobyDick-217452,Paralelo-GPU
401,74268106,MobyDick-217452,Paralelo-GPU
402,61352573,MobyDick-217452,Paralelo-GPU
403,64264270,MobyDick-217452,Paralelo-GPU
404,65752382,MobyDick-217452,Paralelo-GPU
405,68712288,MobyDick-217452,Paralelo-GPU
406,62171267,MobyDick-217452,Paralelo-GPU
407,60869764,MobyDick-217452,Paralelo-GPU
408,63896762,MobyDick-217452,Paralelo-GPU
409,71085760,MobyDick-217452,Paralelo-GPU
410,61667887,MobyDick-217452,Paralelo-GPU
411,61380855,MobyDick-217452,Paralelo-GPU
412,63196906,MobyDick-217452,Paralelo-GPU
413,63639399,MobyDick-217452,Paralelo-GPU
414,75549207,MobyDick-217452,Paralelo-GPU
415,72623684,MobyDick-217452,Paralelo-GPU
416,61208347,MobyDick-217452,Paralelo-GPU
417,67878089,MobyDick-217452,Paralelo-GPU
418,91222595,MobyDick-217452,Paralelo-GPU
419,70200610,MobyDick-217452,Paralelo-GPU
420,62511035,MobyDick-217452,Paralelo-GPU
421,64964894,MobyDick-217452,Paralelo-GPU
422,91955009,MobyDick-217452,Paralelo-GPU
423,91852618,MobyDick-217452,Paralelo-GPU
424,100216128,MobyDick-217452,Paralelo-GPU
425,112946215,MobyDick-217452,Paralelo-GPU
426,123573939,MobyDick-217452,Paralelo-GPU
427,99150345,MobyDick-217452,Paralelo-GPU
428,93359354,MobyDick-217452,Paralelo-GPU
429,170702210,MobyDick-217452,Paralelo-GPU
430,98947102,MobyDick-217452,Paralelo-GPU
431,110908423,MobyDick-217452,Paralelo-GPU
432,69926078,MobyDick-217452,Paralelo-GPU
433,67673767,MobyDick-217452,Paralelo-GPU
434,59784017,MobyDick-217452,Paralelo-GPU
435,86997033,MobyDick-217452,Paralelo-GPU
436,69635300,MobyDick-217452,Paralelo-GPU
437,69878819,MobyDick-217452,Paralelo-GPU
438,76389629,MobyDick-217452,Paralelo-GPU
439,73748598,MobyDick-217452,Paralelo-GPU
440,60664364,MobyDick-217452,Paralelo-GPU
441,61770238,MobyDick-217452,Paralelo-GPU
442,70079089,MobyDick-217452,Paralelo-GPU
443,75813377,MobyDick-217452,Paralelo-GPU
444,86804999,MobyDick-217452,Paralelo-GPU
445,109390929,MobyDick-217452,Paralelo-GPU
446,76407548,MobyDick-217452,Paralelo-GPU
447,58613141,MobyDick-217452,Paralelo-GPU
448,65098276,MobyDick-217452,Paralelo-GPU
449,95684640,MobyDick-217452,Paralelo-GPU
450,62696776,MobyDick-217452,Paralelo-GPU
451,61859878,MobyDick-217452,Paralelo-GPU
452,64100400,MobyDick-217452,Paralelo-GPU
453,61690844,MobyDick-217452,Paralelo-GPU
454,59853671,MobyDick-217452,Paralelo-GPU
455,106519364,MobyDick-217452,Paralelo-GPU
456,60299012,MobyDick-217452,Paralelo-GPU
457,60354866,MobyDick-217452,Paralelo-GPU
458,67276184,MobyDick-217452,Paralelo-GPU
459,64719411,MobyDick-217452,Paralelo-GPU
460,74719976,MobyDick-217452,Paralelo-GPU
461,60455866,MobyDick-217452,Paralelo-GPU
462,62456059,MobyDick-217452,Paralelo-GPU
463,66414268,MobyDick-217452,Paralelo-GPU
464,62210958,MobyDick-217452,Paralelo-GPU
465,60760581,MobyDick-217452,Paralelo-GPU
466,61085591,MobyDick-217452,Paralelo-GPU
467,61099685,MobyDick-217452,Paralelo-GPU
468,60892728,MobyDick-217452,Paralelo-GPU
469,64937386,MobyDick-217452,Paralelo-GPU
470,61942265,MobyDick-217452,Paralelo-GPU
471,61501895,MobyDick-217452,Paralelo-GPU
472,60863382,MobyDick-217452,Paralelo-GPU
473,60979020,MobyDick-217452,Paralelo-GPU
474,61312576,MobyDick-217452,Paralelo-GPU
475,60781339,MobyDick-217452,Paralelo-GPU
476,66231067,MobyDick-217452,Paralelo-GPU
477,62361176,MobyDick-217452,Paralelo-GPU
478,61799245,MobyDick-217452,Paralelo-GPU
