Iteracao,Tempo(ns),Nome_Livro,Paradigma,Quantidade_Threads
317,378979,MobyDick-217452,Paralelo,4
318,353476,MobyDick-217452,Paralelo,4
319,355505,MobyDick-217452,Paralelo,4
320,594764,MobyDick-217452,Paralelo,4
321,361337,MobyDick-217452,Paralelo,4
322,376344,MobyDick-217452,Paralelo,4
323,419957,MobyDick-217452,Paralelo,4
324,364732,MobyDick-217452,Paralelo,4
325,431181,MobyDick-217452,Paralelo,4
326,352663,MobyDick-217452,Paralelo,4
327,356461,MobyDick-217452,Paralelo,4
328,360470,MobyDick-217452,Paralelo,4
329,344950,MobyDick-217452,Paralelo,4
330,387790,MobyDick-217452,Paralelo,4
331,326772,MobyDick-217452,Paralelo,4
332,320344,MobyDick-217452,Paralelo,4
333,346201,MobyDick-217452,Paralelo,4
334,360162,MobyDick-217452,Paralelo,4
335,364458,MobyDick-217452,Paralelo,4
336,344661,MobyDick-217452,Paralelo,4
337,325741,MobyDick-217452,Paralelo,4
338,357563,MobyDick-217452,Paralelo,4
339,380999,MobyDick-217452,Paralelo,4
340,304810,MobyDick-217452,Paralelo,4
341,284149,MobyDick-217452,Paralelo,4
342,302384,MobyDick-217452,Paralelo,4
343,336168,MobyDick-217452,Paralelo,4
344,316887,MobyDick-217452,Paralelo,4
345,347437,MobyDick-217452,Paralelo,4
346,307209,MobyDick-217452,Paralelo,4
347,306322,MobyDick-217452,Paralelo,4
348,319304,MobyDick-217452,Paralelo,4
349,329958,MobyDick-217452,Paralelo,4
350,333495,MobyDick-217452,Paralelo,4
351,326557,MobyDick-217452,Paralelo,4
352,320052,MobyDick-217452,Paralelo,4
353,320940,MobyDick-217452,Paralelo,4
354,796797,MobyDick-217452,Paralelo,4
355,329458,MobyDick-217452,Paralelo,4
356,325239,MobyDick-217452,Paralelo,4
357,317797,MobyDick-217452,Paralelo,4
358,339893,MobyDick-217452,Paralelo,4
359,286926,MobyDick-217452,Paralelo,4
360,286018,MobyDick-217452,Paralelo,4
361,7469452,MobyDick-217452,Paralelo,4
362,373065,MobyDick-217452,Paralelo,4
363,292893,MobyDick-217452,Paralelo,4
364,291156,MobyDick-217452,Paralelo,4
365,277010,MobyDick-217452,Paralelo,4
366,329260,MobyDick-217452,Paralelo,4
367,381839,MobyDick-217452,Paralelo,4
368,292279,MobyDick-217452,Paralelo,4
369,282419,MobyDick-217452,Paralelo,4
370,321686,MobyDick-217452,Paralelo,4
371,275130,MobyDick-217452,Paralelo,4
372,284120,MobyDick-217452,Paralelo,4
373,281840,MobyDick-217452,Paralelo,4
374,286361,MobyDick-217452,Paralelo,4
375,281151,MobyDick-217452,Paralelo,4
376,276586,MobyDick-217452,Paralelo,4
377,273539,MobyDick-217452,Paralelo,4
378,274894,MobyDick-217452,Paralelo,4
379,276563,MobyDick-217452,Paralelo,4
380,273912,MobyDick-217452,Paralelo,4
381,290567,MobyDick-217452,Paralelo,4
382,376707,MobyDick-217452,Paralelo,4
383,395254,MobyDick-217452,Paralelo,4
384,367873,MobyDick-217452,Paralelo,4
385,336187,MobyDick-217452,Paralelo,4
386,376595,MobyDick-217452,Paralelo,4
387,307874,MobyDick-217452,Paralelo,4
388,298029,MobyDick-217452,Paralelo,4
389,315598,MobyDick-217452,Paralelo,4
390,354599,MobyDick-217452,Paralelo,4
391,317637,MobyDick-217452,Paralelo,4
392,359512,MobyDick-217452,Paralelo,4
393,331159,MobyDick-217452,Paralelo,4
394,306933,MobyDick-217452,Paralelo,4
395,379414,MobyDick-217452,Paralelo,4
396,339518,MobyDick-217452,Paralelo,4
397,325240,MobyDick-217452,Paralelo,4
398,337076,MobyDick-217452,Paralelo,4
399,311513,MobyDick-217452,Paralelo,4
400,328276,MobyDick-217452,Paralelo,4
401,366202,MobyDick-217452,Paralelo,4
402,313721,MobyDick-217452,Paralelo,4
403,310125,MobyDick-217452,Paralelo,4
404,321653,MobyDick-217452,Paralelo,4
405,305591,MobyDick-217452,Paralelo,4
406,310554,MobyDick-217452,Paralelo,4
407,323544,MobyDick-217452,Paralelo,4
408,316235,MobyDick-217452,Paralelo,4
409,319111,MobyDick-217452,Paralelo,4
410,327977,MobyDick-217452,Paralelo,4
411,307046,MobyDick-217452,Paralelo,4
412,311233,MobyDick-217452,Paralelo,4
413,323984,MobyDick-217452,Paralelo,4
414,319236,MobyDick-217452,Paralelo,4
415,303594,MobyDick-217452,Paralelo,4
416,277768,MobyDick-217452,Paralelo,4
417,333849,MobyDick-217452,Paralelo,4
418,314340,MobyDick-217452,Paralelo,4
419,314182,MobyDick-217452,Paralelo,4
420,314063,MobyDick-217452,Paralelo,4
421,322398,MobyDick-217452,Paralelo,4
422,311516,MobyDick-217452,Paralelo,4
423,322575,MobyDick-217452,Paralelo,4
424,315541,MobyDick-217452,Paralelo,4
425,308980,MobyDick-217452,Paralelo,4
426,375656,MobyDick-217452,Paralelo,4
427,317384,MobyDick-217452,Paralelo,4
428,302630,MobyDick-217452,Paralelo,4
429,353559,MobyDick-217452,Paralelo,4
430,351179,MobyDick-217452,Paralelo,4
431,354994,MobyDick-217452,Paralelo,4
432,335868,MobyDick-217452,Paralelo,4
433,381551,MobyDick-217452,Paralelo,4
434,327544,MobyDick-217452,Paralelo,4
435,324134,MobyDick-217452,Paralelo,4
436,249181,MobyDick-217452,Paralelo,4
437,359519,MobyDick-217452,Paralelo,4
438,310337,MobyDick-217452,Paralelo,4
439,324645,MobyDick-217452,Paralelo,4
440,313282,MobyDick-217452,Paralelo,4
441,319743,MobyDick-217452,Paralelo,4
442,309887,MobyDick-217452,Paralelo,4
443,339218,MobyDick-217452,Paralelo,4
444,305888,MobyDick-217452,Paralelo,4
445,327193,MobyDick-217452,Paralelo,4
446,332542,MobyDick-217452,Paralelo,4
447,322552,MobyDick-217452,Paralelo,4
448,317197,MobyDick-217452,Paralelo,4
449,311192,MobyDick-217452,Paralelo,4
450,315708,MobyDick-217452,Paralelo,4
451,306707,MobyDick-217452,Paralelo,4
452,321905,MobyDick-217452,Paralelo,4
453,332098,MobyDick-217452,Paralelo,4
454,305434,MobyDick-217452,Paralelo,4
455,319739,MobyDick-217452,Paralelo,4
456,351650,MobyDick-217452,Paralelo,4
457,313520,MobyDick-217452,Paralelo,4
458,311377,MobyDick-217452,Paralelo,4
459,334937,MobyDick-217452,Paralelo,4
460,309013,MobyDick-217452,Paralelo,4
461,312723,MobyDick-217452,Paralelo,4
462,326573,MobyDick-217452,Paralelo,4
463,315022,MobyDick-217452,Paralelo,4
464,314746,MobyDick-217452,Paralelo,4
465,338582,MobyDick-217452,Paralelo,4
466,253305,MobyDick-217452,Paralelo,4
467,353594,MobyDick-217452,Paralelo,4
468,327511,MobyDick-217452,Paralelo,4
469,326956,MobyDick-217452,Paralelo,4
470,358880,MobyDick-217452,Paralelo,4
471,366866,MobyDick-217452,Paralelo,4
472,336111,MobyDick-217452,Paralelo,4
473,326433,MobyDick-217452,Paralelo,4
474,369083,MobyDick-217452,Paralelo,4
475,311240,MobyDick-217452,Paralelo,4
476,312845,MobyDick-217452,Paralelo,4
477,311337,MobyDick-217452,Paralelo,4
478,309497,MobyDick-217452,Paralelo,4
479,302671,MobyDick-217452,Paralelo,4
480,313256,MobyDick-217452,Paralelo,4
481,319320,MobyDick-217452,Paralelo,4
482,298273,MobyDick-217452,Paralelo,4
483,307978,MobyDick-217452,Paralelo,4
484,311444,MobyDick-217452,Paralelo,4
485,365971,MobyDick-217452,Paralelo,4
486,335322,MobyDick-217452,Paralelo,4
487,372880,MobyDick-217452,Paralelo,4
488,488672,MobyDick-217452,Paralelo,4
489,394971,MobyDick-217452,Paralelo,4
490,378692,MobyDick-217452,Paralelo,4
491,353983,MobyDick-217452,Paralelo,4
492,362177,MobyDick-217452,Paralelo,4
493,341305,MobyDick-217452,Paralelo,4
494,392524,MobyDick-217452,Paralelo,4
495,347312,MobyDick-217452,Paralelo,4
496,361339,MobyDick-217452,Paralelo,4
497,362050,MobyDick-217452,Paralelo,4
498,355693,MobyDick-217452,Paralelo,4
499,357557,MobyDick-217452,Paralelo,4
500,1013338,MobyDick-217452,Paralelo,4
501,517062,MobyDick-217452,Paralelo,4
502,386873,MobyDick-217452,Paralelo,4
503,510485,MobyDick-217452,Paralelo,4
504,465679,MobyDick-217452,Paralelo,4
505,451184,MobyDick-217452,Paralelo,4
506,443301,MobyDick-217452,Paralelo,4
507,12610583,MobyDick-217452,Paralelo,4
508,430144,MobyDick-217452,Paralelo,4
509,383658,MobyDick-217452,Paralelo,4
510,310723,MobyDick-217452,Paralelo,4
511,599329,MobyDick-217452,Paralelo,4
512,538104,MobyDick-217452,Paralelo,4
513,509492,MobyDick-217452,Paralelo,4
514,450017,MobyDick-217452,Paralelo,4
515,441841,MobyDick-217452,Paralelo,4
516,469379,MobyDick-217452,Paralelo,4
517,685360,MobyDick-217452,Paralelo,4
518,439356,MobyDick-217452,Paralelo,4
519,415872,MobyDick-217452,Paralelo,4
520,370872,MobyDick-217452,Paralelo,4
521,401183,MobyDick-217452,Paralelo,4
522,362622,MobyDick-217452,Paralelo,4
523,294500,MobyDick-217452,Paralelo,4
524,339462,MobyDick-217452,Paralelo,4
525,293200,MobyDick-217452,Paralelo,4
526,298063,MobyDick-217452,Paralelo,4
527,314186,MobyDick-217452,Paralelo,4
528,280789,MobyDick-217452,Paralelo,4
529,312613,MobyDick-217452,Paralelo,4
530,297117,MobyDick-217452,Paralelo,4
531,259792,MobyDick-217452,Paralelo,4
532,252613,MobyDick-217452,Paralelo,4
533,255543,MobyDick-217452,Paralelo,4
534,261547,MobyDick-217452,Paralelo,4
535,263956,MobyDick-217452,Paralelo,4
536,247535,MobyDick-217452,Paralelo,4
537,263970,MobyDick-217452,Paralelo,4
538,291826,MobyDick-217452,Paralelo,4
539,258430,MobyDick-217452,Paralelo,4
540,253708,MobyDick-217452,Paralelo,4
541,260198,MobyDick-217452,Paralelo,4
542,255546,MobyDick-217452,Paralelo,4
543,248163,MobyDick-217452,Paralelo,4
544,255219,MobyDick-217452,Paralelo,4
545,314533,MobyDick-217452,Paralelo,4
546,252738,MobyDick-217452,Paralelo,4
547,242874,MobyDick-217452,Paralelo,4
548,254826,MobyDick-217452,Paralelo,4
549,279890,MobyDick-217452,Paralelo,4
550,265991,MobyDick-217452,Paralelo,4
551,255440,MobyDick-217452,Paralelo,4
552,247189,MobyDick-217452,Paralelo,4
553,278478,MobyDick-217452,Paralelo,4
554,260227,MobyDick-217452,Paralelo,4
