Iteracao,Tempo(ns),Nome_Livro,Paradigma,Quantidade_Threads
346,284245,Dracula-165307,Paralelo,4
347,234705,Dracula-165307,Paralelo,4
348,227786,Dracula-165307,Paralelo,4
349,218801,Dracula-165307,Paralelo,4
350,232906,Dracula-165307,Paralelo,4
351,220318,Dracula-165307,Paralelo,4
352,216709,Dracula-165307,Paralelo,4
353,252606,Dracula-165307,Paralelo,4
354,238936,Dracula-165307,Paralelo,4
355,280603,Dracula-165307,Paralelo,4
356,244515,Dracula-165307,Paralelo,4
357,279215,Dracula-165307,Paralelo,4
358,284746,Dracula-165307,Paralelo,4
359,221165,Dracula-165307,Paralelo,4
360,219867,Dracula-165307,Paralelo,4
361,275459,Dracula-165307,Paralelo,4
362,222087,Dracula-165307,Paralelo,4
363,219396,Dracula-165307,Paralelo,4
364,225632,Dracula-165307,Paralelo,4
365,214344,Dracula-165307,Paralelo,4
366,274868,Dracula-165307,Paralelo,4
367,225196,Dracula-165307,Paralelo,4
368,222295,Dracula-165307,Paralelo,4
369,279610,Dracula-165307,Paralelo,4
370,300009,Dracula-165307,Paralelo,4
371,324954,Dracula-165307,Paralelo,4
372,329650,Dracula-165307,Paralelo,4
373,873597,Dracula-165307,Paralelo,4
374,268134,Dracula-165307,Paralelo,4
375,265497,Dracula-165307,Paralelo,4
376,891566,Dracula-165307,Paralelo,4
377,382947,Dracula-165307,Paralelo,4
378,404136,Dracula-165307,Paralelo,4
379,266035,Dracula-165307,Paralelo,4
380,313691,Dracula-165307,Paralelo,4
381,313641,Dracula-165307,Paralelo,4
382,425637,Dracula-165307,Paralelo,4
383,362197,Dracula-165307,Paralelo,4
384,315380,Dracula-165307,Paralelo,4
385,374833,Dracula-165307,Paralelo,4
386,253851,Dracula-165307,Paralelo,4
387,310867,Dracula-165307,Paralelo,4
388,321200,Dracula-165307,Paralelo,4
389,327954,Dracula-165307,Paralelo,4
390,357784,Dracula-165307,Paralelo,4
391,371552,Dracula-165307,Paralelo,4
392,365899,Dracula-165307,Paralelo,4
393,380950,Dracula-165307,Paralelo,4
394,245396,Dracula-165307,Paralelo,4
395,341418,Dracula-165307,Paralelo,4
396,253813,Dracula-165307,Paralelo,4
397,370723,Dracula-165307,Paralelo,4
398,408613,Dracula-165307,Paralelo,4
399,392233,Dracula-165307,Paralelo,4
400,369748,Dracula-165307,Paralelo,4
401,343321,Dracula-165307,Paralelo,4
402,357251,Dracula-165307,Paralelo,4
403,247742,Dracula-165307,Paralelo,4
404,342779,Dracula-165307,Paralelo,4
405,287510,Dracula-165307,Paralelo,4
406,319676,Dracula-165307,Paralelo,4
407,313559,Dracula-165307,Paralelo,4
408,323318,Dracula-165307,Paralelo,4
409,312503,Dracula-165307,Paralelo,4
410,312775,Dracula-165307,Paralelo,4
411,336451,Dracula-165307,Paralelo,4
412,300825,Dracula-165307,Paralelo,4
413,257775,Dracula-165307,Paralelo,4
414,240713,Dracula-165307,Paralelo,4
415,273516,Dracula-165307,Paralelo,4
416,284985,Dracula-165307,Paralelo,4
417,237644,Dracula-165307,Paralelo,4
418,286658,Dracula-165307,Paralelo,4
419,216601,Dracula-165307,Paralelo,4
420,216408,Dracula-165307,Paralelo,4
421,214285,Dracula-165307,Paralelo,4
422,208664,Dracula-165307,Paralelo,4
423,216547,Dracula-165307,Paralelo,4
424,199850,Dracula-165307,Paralelo,4
425,213165,Dracula-165307,Paralelo,4
426,256100,Dracula-165307,Paralelo,4
427,231318,Dracula-165307,Paralelo,4
428,208563,Dracula-165307,Paralelo,4
429,204968,Dracula-165307,Paralelo,4
430,224796,Dracula-165307,Paralelo,4
431,210009,Dracula-165307,Paralelo,4
432,203343,Dracula-165307,Paralelo,4
433,193625,Dracula-165307,Paralelo,4
434,203526,Dracula-165307,Paralelo,4
435,209283,Dracula-165307,Paralelo,4
436,237550,Dracula-165307,Paralelo,4
437,205828,Dracula-165307,Paralelo,4
438,208107,Dracula-165307,Paralelo,4
439,232402,Dracula-165307,Paralelo,4
440,208027,Dracula-165307,Paralelo,4
441,228354,Dracula-165307,Paralelo,4
442,229287,Dracula-165307,Paralelo,4
443,194178,Dracula-165307,Paralelo,4
444,202459,Dracula-165307,Paralelo,4
445,218551,Dracula-165307,Paralelo,4
446,204206,Dracula-165307,Paralelo,4
447,199740,Dracula-165307,Paralelo,4
448,217643,Dracula-165307,Paralelo,4
449,209653,Dracula-165307,Paralelo,4
450,209537,Dracula-165307,Paralelo,4
451,208227,Dracula-165307,Paralelo,4
452,197352,Dracula-165307,Paralelo,4
453,198205,Dracula-165307,Paralelo,4
454,208111,Dracula-165307,Paralelo,4
455,221028,Dracula-165307,Paralelo,4
456,205792,Dracula-165307,Paralelo,4
457,208986,Dracula-165307,Paralelo,4
458,202963,Dracula-165307,Paralelo,4
459,228351,Dracula-165307,Paralelo,4
460,200837,Dracula-165307,Paralelo,4
461,200801,Dracula-165307,Paralelo,4
462,212799,Dracula-165307,Paralelo,4
463,228236,Dracula-165307,Paralelo,4
464,196288,Dracula-165307,Paralelo,4
465,206444,Dracula-165307,Paralelo,4
466,210506,Dracula-165307,Paralelo,4
467,205073,Dracula-165307,Paralelo,4
468,231045,Dracula-165307,Paralelo,4
469,202810,Dracula-165307,Paralelo,4
470,207638,Dracula-165307,Paralelo,4
471,213744,Dracula-165307,Paralelo,4
472,198063,Dracula-165307,Paralelo,4
473,221168,Dracula-165307,Paralelo,4
474,193529,Dracula-165307,Paralelo,4
475,213021,Dracula-165307,Paralelo,4
476,193724,Dracula-165307,Paralelo,4
477,234329,Dracula-165307,Paralelo,4
478,214025,Dracula-165307,Paralelo,4
479,207187,Dracula-165307,Paralelo,4
480,200486,Dracula-165307,Paralelo,4
481,196898,Dracula-165307,Paralelo,4
482,256712,Dracula-165307,Paralelo,4
483,201473,Dracula-165307,Paralelo,4
484,13272277,Dracula-165307,Paralelo,4
485,356439,Dracula-165307,Paralelo,4
486,245031,Dracula-165307,Paralelo,4
487,263383,Dracula-165307,Paralelo,4
488,884405,Dracula-165307,Paralelo,4
489,286319,Dracula-165307,Paralelo,4
490,338659,Dracula-165307,Paralelo,4
491,914378,Dracula-165307,Paralelo,4
492,1129713,Dracula-165307,Paralelo,4
493,342589,Dracula-165307,Paralelo,4
494,315613,Dracula-165307,Paralelo,4
495,373937,Dracula-165307,Paralelo,4
496,244934,Dracula-165307,Paralelo,4
497,811646,Dracula-165307,Paralelo,4
498,270840,Dracula-165307,Paralelo,4
499,235113,Dracula-165307,Paralelo,4
500,284751,Dracula-165307,Paralelo,4
501,239320,Dracula-165307,Paralelo,4
502,301683,Dracula-165307,Paralelo,4
503,868664,Dracula-165307,Paralelo,4
504,346761,Dracula-165307,Paralelo,4
505,366256,Dracula-165307,Paralelo,4
506,553061,Dracula-165307,Paralelo,4
507,290378,Dracula-165307,Paralelo,4
508,257634,Dracula-165307,Paralelo,4
509,302158,Dracula-165307,Paralelo,4
510,360000,Dracula-165307,Paralelo,4
511,356597,Dracula-165307,Paralelo,4
512,379415,Dracula-165307,Paralelo,4
513,1114899,Dracula-165307,Paralelo,4
514,984163,Dracula-165307,Paralelo,4
515,454816,Dracula-165307,Paralelo,4
516,730340,Dracula-165307,Paralelo,4
517,455913,Dracula-165307,Paralelo,4
518,370714,Dracula-165307,Paralelo,4
519,265878,Dracula-165307,Paralelo,4
520,288749,Dracula-165307,Paralelo,4
521,311742,Dracula-165307,Paralelo,4
522,234308,Dracula-165307,Paralelo,4
523,228581,Dracula-165307,Paralelo,4
524,227375,Dracula-165307,Paralelo,4
525,234344,Dracula-165307,Paralelo,4
526,235748,Dracula-165307,Paralelo,4
527,224809,Dracula-165307,Paralelo,4
528,237741,Dracula-165307,Paralelo,4
529,230735,Dracula-165307,Paralelo,4
530,216926,Dracula-165307,Paralelo,4
531,225630,Dracula-165307,Paralelo,4
532,237119,Dracula-165307,Paralelo,4
533,246923,Dracula-165307,Paralelo,4
534,230513,Dracula-165307,Paralelo,4
535,229538,Dracula-165307,Paralelo,4
536,233108,Dracula-165307,Paralelo,4
537,270099,Dracula-165307,Paralelo,4
538,235667,Dracula-165307,Paralelo,4
539,247648,Dracula-165307,Paralelo,4
540,235750,Dracula-165307,Paralelo,4
541,242220,Dracula-165307,Paralelo,4
542,234869,Dracula-165307,Paralelo,4
543,222199,Dracula-165307,Paralelo,4
544,232371,Dracula-165307,Paralelo,4
545,261508,Dracula-165307,Paralelo,4
546,228090,Dracula-165307,Paralelo,4
547,209919,Dracula-165307,Paralelo,4
548,342446,Dracula-165307,Paralelo,4
549,348438,Dracula-165307,Paralelo,4
550,249301,Dracula-165307,Paralelo,4
551,227726,Dracula-165307,Paralelo,4
552,255937,Dracula-165307,Paralelo,4
553,240820,Dracula-165307,Paralelo,4
554,208663,Dracula-165307,Paralelo,4
555,206561,Dracula-165307,Paralelo,4
556,207602,Dracula-165307,Paralelo,4
557,215589,Dracula-165307,Paralelo,4
558,208868,Dracula-165307,Paralelo,4
559,210200,Dracula-165307,Paralelo,4
560,203978,Dracula-165307,Paralelo,4
561,231957,Dracula-165307,Paralelo,4
562,210468,Dracula-165307,Paralelo,4
563,224755,Dracula-165307,Paralelo,4
564,214239,Dracula-165307,Paralelo,4
565,229552,Dracula-165307,Paralelo,4
566,219075,Dracula-165307,Paralelo,4
567,221385,Dracula-165307,Paralelo,4
568,214017,Dracula-165307,Paralelo,4
569,210632,Dracula-165307,Paralelo,4
570,211723,Dracula-165307,Paralelo,4
571,208759,Dracula-165307,Paralelo,4
572,216343,Dracula-165307,Paralelo,4
573,213726,Dracula-165307,Paralelo,4
574,216764,Dracula-165307,Paralelo,4
575,255712,Dracula-165307,Paralelo,4
576,211891,Dracula-165307,Paralelo,4
577,221694,Dracula-165307,Paralelo,4
578,206516,Dracula-165307,Paralelo,4
579,234160,Dracula-165307,Paralelo,4
580,213743,Dracula-165307,Paralelo,4
581,200510,Dracula-165307,Paralelo,4
582,209243,Dracula-165307,Paralelo,4
583,207168,Dracula-165307,Paralelo,4
584,233810,Dracula-165307,Paralelo,4
