Iteracao,Tempo(ns),Nome_Livro,Paradigma
306,60977000,Dracula-165307,Paralelo-GPU
307,61585235,Dracula-165307,Paralelo-GPU
308,61496251,Dracula-165307,Paralelo-GPU
309,63595700,Dracula-165307,Paralelo-GPU
310,63991539,Dracula-165307,Paralelo-GPU
311,61596482,Dracula-165307,Paralelo-GPU
312,62018904,Dracula-165307,Paralelo-GPU
313,62555695,Dracula-165307,Paralelo-GPU
314,61509300,Dracula-165307,Paralelo-GPU
315,64617481,Dracula-165307,Paralelo-GPU
316,77846535,Dracula-165307,Paralelo-GPU
317,69801142,Dracula-165307,Paralelo-GPU
318,62199242,Dracula-165307,Paralelo-GPU
319,61569318,Dracula-165307,Paralelo-GPU
320,64550541,Dracula-165307,Paralelo-GPU
321,85867094,Dracula-165307,Paralelo-GPU
322,61995526,Dracula-165307,Paralelo-GPU
323,62316878,Dracula-165307,Paralelo-GPU
324,61639912,Dracula-165307,Paralelo-GPU
325,61479408,Dracula-165307,Paralelo-GPU
326,61426324,Dracula-165307,Paralelo-GPU
327,62400740,Dracula-165307,Paralelo-GPU
328,63122801,Dracula-165307,Paralelo-GPU
329,61814468,Dracula-165307,Paralelo-GPU
330,61636872,Dracula-165307,Paralelo-GPU
331,62376557,Dracula-165307,Paralelo-GPU
332,61218223,Dracula-165307,Paralelo-GPU
333,61987861,Dracula-165307,Paralelo-GPU
334,61832022,Dracula-165307,Paralelo-GPU
335,61875235,Dracula-165307,Paralelo-GPU
336,61490515,Dracula-165307,Paralelo-GPU
337,61902990,Dracula-165307,Paralelo-GPU
338,62107526,Dracula-165307,Paralelo-GPU
339,61099659,Dracula-165307,Paralelo-GPU
340,62402020,Dracula-165307,Paralelo-GPU
341,62663657,Dracula-165307,Paralelo-GPU
342,61635417,Dracula-165307,Paralelo-GPU
343,61695567,Dracula-165307,Paralelo-GPU
344,64133927,Dracula-165307,Paralelo-GPU
345,62507303,Dracula-165307,Paralelo-GPU
346,62407074,Dracula-165307,Paralelo-GPU
