Iteracao,Tempo(ns),Nome_Livro,Paradigma,Quantidade_Threads
375,274884,MobyDick-217452,Paralelo,4
376,268035,MobyDick-217452,Paralelo,4
377,279017,MobyDick-217452,Paralelo,4
378,262319,MobyDick-217452,Paralelo,4
379,269929,MobyDick-217452,Paralelo,4
380,261647,MobyDick-217452,Paralelo,4
381,280594,MobyDick-217452,Paralelo,4
382,271011,MobyDick-217452,Paralelo,4
383,320826,MobyDick-217452,Paralelo,4
384,341567,MobyDick-217452,Paralelo,4
385,365331,MobyDick-217452,Paralelo,4
386,311997,MobyDick-217452,Paralelo,4
387,351038,MobyDick-217452,Paralelo,4
388,318464,MobyDick-217452,Paralelo,4
389,286865,MobyDick-217452,Paralelo,4
390,349242,MobyDick-217452,Paralelo,4
391,327885,MobyDick-217452,Paralelo,4
392,326302,MobyDick-217452,Paralelo,4
393,315028,MobyDick-217452,Paralelo,4
394,306049,MobyDick-217452,Paralelo,4
395,373217,MobyDick-217452,Paralelo,4
396,309558,MobyDick-217452,Paralelo,4
397,315776,MobyDick-217452,Paralelo,4
398,277640,MobyDick-217452,Paralelo,4
399,308775,MobyDick-217452,Paralelo,4
400,306642,MobyDick-217452,Paralelo,4
401,320929,MobyDick-217452,Paralelo,4
402,288920,MobyDick-217452,Paralelo,4
403,278970,MobyDick-217452,Paralelo,4
404,266375,MobyDick-217452,Paralelo,4
405,331062,MobyDick-217452,Paralelo,4
406,263239,MobyDick-217452,Paralelo,4
407,299974,MobyDick-217452,Paralelo,4
408,306270,MobyDick-217452,Paralelo,4
409,289352,MobyDick-217452,Paralelo,4
410,277297,MobyDick-217452,Paralelo,4
411,294759,MobyDick-217452,Paralelo,4
412,317980,MobyDick-217452,Paralelo,4
413,273005,MobyDick-217452,Paralelo,4
414,275153,MobyDick-217452,Paralelo,4
415,294050,MobyDick-217452,Paralelo,4
416,270378,MobyDick-217452,Paralelo,4
417,271814,MobyDick-217452,Paralelo,4
418,320568,MobyDick-217452,Paralelo,4
419,271848,MobyDick-217452,Paralelo,4
420,286550,MobyDick-217452,Paralelo,4
421,312467,MobyDick-217452,Paralelo,4
422,338336,MobyDick-217452,Paralelo,4
423,325945,MobyDick-217452,Paralelo,4
424,295472,MobyDick-217452,Paralelo,4
425,266105,MobyDick-217452,Paralelo,4
426,294574,MobyDick-217452,Paralelo,4
427,271944,MobyDick-217452,Paralelo,4
428,326087,MobyDick-217452,Paralelo,4
429,257369,MobyDick-217452,Paralelo,4
430,309842,MobyDick-217452,Paralelo,4
431,359444,MobyDick-217452,Paralelo,4
432,367554,MobyDick-217452,Paralelo,4
433,512662,MobyDick-217452,Paralelo,4
